query_id,query,table_id,row,col,nul,in_link,out_link,pgcount,tImp,tPF,leftColhits,SecColhits,bodyhits,PMI,qInPgTitle,qInTableTitle,yRank,csr_score,idf1,idf2,idf3,idf4,idf5,idf6,max,sum,avg,sim,emax,esum,eavg,esim,cmax,csum,cavg,csim,remax,resum,reavg,resim,query_l,rel
1,world interest rates Table,table-1391-8,29,6,29,29,8,30201,1.0,0.01964769647696477,7,1,8,-0.5591206704007702,0.0,0.0,100,8.756364012803842e-13,29.62786079242837,24.13564397488852,27.10063835630564,31.21926126676705,27.359181378368568,27.10063835630564,0.384141534458,3.95200164076,0.0988000410189,0.462218227033,0.919503450768,163.293667709,0.6280525681100001,0.8149861395640001,0.5163977794943222,0.8326255455111602,0.003202405944273693,0.02861949256944738,0.2132007163556104,2.0509343497480423,0.007888209037492471,0.0515253384979592,4,0
1,world interest rates Table,table-0377-686,1,1,0,27,4,5776,1.0,0.00022436616558223018,1,0,1,0.0,0.0,0.14285714285714285,100,8.500863302946675e-12,29.62786079242837,24.13564397488852,27.10063835630564,31.21926126676705,27.359181378368568,27.10063835630564,1.0,2.1262627478900002,0.08859428116210001,0.5717335050519999,0.71231347072,53.7196013243,0.48836001203900004,0.52713167832,0.0,0.0,0.0,0.0,0.027116307227332017,0.027116307227332017,0.0002465118838848365,0.0022036911889497714,4,0
1,world interest rates Table,table-0730-168,16,8,42,24,10,17411,0.25,0.008213552361396304,0,0,0,-0.6931471805599451,0.25,0.013888888888888888,100,9.48790768846233e-12,29.62786079242837,24.13564397488852,27.10063835630564,31.21926126676705,27.359181378368568,27.10063835630564,1.0,5.00794859546,0.08346580992439999,0.511956875644,0.951186529121,82.0466293463,0.745878448603,0.889533773141,0.40824829046386296,1.0118016810571366,0.009198197100519423,0.054464493159869794,0.1507556722888818,1.4946971576501185,0.013588155978637441,0.08755460353886581,4,0
1,world interest rates Table,table-0389-400,7,6,0,50,83,49883,0.5,0.0004273765187129861,0,0,0,-0.046209812037329684,0.0,0.0,100,9.097240715975542e-12,29.62786079242837,24.13564397488852,27.10063835630564,31.21926126676705,27.359181378368568,27.10063835630564,0.273996395564,2.28075537443,0.051835349418800004,0.320642044082,0.878472342095,79.1323797957,0.7193852708699999,0.836549378967,0.0,0.0,0.0,0.0,0.18257418583505533,1.5104234622790884,0.01373112238435535,0.056798219239658665,4,2
1,world interest rates Table,table-0125-805,7,6,0,208,45,71055,0.3333333333333333,0.0001505343971097396,0,0,0,-0.046209812037329684,0.0,0.0,100,8.685421873818077e-12,29.62786079242837,24.13564397488852,27.10063835630564,31.21926126676705,27.359181378368568,27.10063835630564,0.273996395564,1.6622111090600002,0.0377775252058,0.276797150613,0.889864772912,66.0914962602,0.660914962602,0.777664630721,0.0,0.0,0.0,0.0,0.09128709291752768,1.2432999618116105,0.011302726925560093,0.04775519811733183,4,2
1,world interest rates Table,table-0554-923,1,2,0,8,0,3368,0.5,0.0003757985719654265,0,0,0,0.0,0.0,0.25,100,7.284477853174011e-12,29.62786079242837,24.13564397488852,27.10063835630564,31.21926126676705,27.359181378368568,27.10063835630564,1.0,2.89449238167,0.103374727917,0.359576114339,0.962988509235,74.03233484409999,0.740323348441,0.849045639711,0.0,0.0,0.0,0.0,0.13363062095621214,0.8801696827010441,0.008001542570009491,0.06741998624632421,4,0
1,world interest rates Table,table-0552-511,1,3,0,11,2,450,0.5,0.001594896331738437,0,0,0,-0.2310490601866484,0.0,0.2,100,6.949094149435099e-12,29.62786079242837,24.13564397488852,27.10063835630564,31.21926126676705,27.359181378368568,27.10063835630564,1.0,3.22670846365,0.100834639489,0.432261829257,0.972996076194,88.7323144657,0.806657404234,0.9739734705840001,0.3535533905932737,0.6035533905932737,0.005486849005393398,0.04938647983247948,0.2519763153394848,2.791406525194351,0.025376422956312282,0.18289183850340854,4,0
1,world interest rates Table,table-0552-510,1,4,0,11,2,450,0.5,0.001594896331738437,0,0,0,-0.1155245300933242,0.0,0.2,100,6.791445380296766e-12,29.62786079242837,24.13564397488852,27.10063835630564,31.21926126676705,27.359181378368568,27.10063835630564,1.0,4.26407446542,0.118446512928,0.39616024769599995,0.972996076194,88.7323144657,0.806657404234,0.9739734705840001,0.3535533905932737,0.6035533905932737,0.005486849005393398,0.04938647983247948,0.2519763153394848,2.791406525194351,0.025376422956312282,0.18289183850340854,4,1
1,world interest rates Table,table-1402-139,5,10,0,24,50,141922,0.5,0.002871912693854107,1,0,1,-0.2983136468259853,0.3333333333333333,0.08333333333333333,21,3.5416775813107953e-12,29.62786079242837,24.13564397488852,27.10063835630564,31.21926126676705,27.359181378368568,27.10063835630564,1.0,5.93960087055,0.08734707162569999,0.684223334702,0.917276806127,57.0222220404,0.7127777755050001,0.863666942784,0.3535533905932737,0.6422285251880866,0.005838441138073514,0.03787770095392851,0.1889822365046136,2.0135085495674976,0.01830462317788634,0.0737045503527806,4,0
1,world interest rates Table,table-0998-242,2,2,2,222,7,10159,0.5,0.003125,0,2,2,0.0,0.16666666666666666,0.0,100,3.699748476909856e-14,29.62786079242837,24.13564397488852,27.10063835630564,31.21926126676705,27.359181378368568,27.10063835630564,1.0,2.9385335848,0.0667848542,0.38696318290700005,0.61803446366,33.578812503,0.41973515628700003,0.45143734317199996,0.0,0.0,0.0,0.0,0.022183912735402843,0.022183912735402843,0.0001848659394616904,0.0013421911977483973,4,0
1,world interest rates Table,table-0533-191,2,2,2,303,0,3754,0.14285714285714285,0.0009718172983479103,0,2,2,0.0,0.25,0.0,100,4.52676645085998e-14,29.62786079242837,24.13564397488852,27.10063835630564,31.21926126676705,27.359181378368568,27.10063835630564,1.0,2.4167682223099995,0.10069867593000001,0.385278409017,0.62994917599,47.6129059336,0.432844599397,0.476922592278,0.0,0.0,0.0,0.0,0.058123819371909635,0.10068621075579304,0.0008390517562982754,0.004764306126032131,4,0
1,world interest rates Table,table-0507-876,2,2,2,321,897,331463,0.02,0.000154834713942866,0,2,2,0.0,0.25,0.0,100,3.8054778632176826e-14,29.62786079242837,24.13564397488852,27.10063835630564,31.21926126676705,27.359181378368568,27.10063835630564,1.0,3.02170484115,0.09442827628589999,0.44812183433200004,0.744694619198,36.5005557307,0.456256946633,0.511272283908,0.0,0.0,0.0,0.0,0.1066003581778052,0.3128319569591331,0.0026069329746594427,0.008076711842606377,4,0
1,world interest rates Table,table-0998-240,2,2,2,228,10,10650,0.5,0.002242152466367713,0,2,2,0.0,0.16666666666666666,0.0,100,3.699748476909856e-14,29.62786079242837,24.13564397488852,27.10063835630564,31.21926126676705,27.359181378368568,27.10063835630564,1.0,3.7382669509099995,0.0849606125207,0.404909591598,0.619526406263,47.345984943999994,0.43041804494499997,0.47111755885799994,0.0,0.0,0.0,0.0,0.08838834764831842,0.18605635220802674,0.0015504696017335565,0.004120209620996839,4,0
1,world interest rates Table,table-0998-43,2,2,2,239,7,12972,0.5,0.002873563218390805,0,2,2,0.0,0.16666666666666666,0.0,100,3.699748476909856e-14,29.62786079242837,24.13564397488852,27.10063835630564,31.21926126676705,27.359181378368568,27.10063835630564,1.0,3.7338637690599996,0.084860540206,0.400005437979,0.6892378635340001,43.378593674099996,0.43378593674099997,0.467647638874,0.0,0.0,0.0,0.0,0.024168412226141592,0.07013489966926914,0.0005844574972439095,0.002911688363220302,4,0
1,world interest rates Table,table-0997-806,2,2,2,225,14,16986,0.125,0.002285714285714286,0,2,2,0.0,0.2,0.0,100,3.5572384901014434e-14,29.62786079242837,24.13564397488852,27.10063835630564,31.21926126676705,27.359181378368568,27.10063835630564,1.0,3.47561801894,0.07899131861219999,0.38789145883000004,0.599002641868,50.8849701398,0.424041417831,0.469445442894,0.0,0.0,0.0,0.0,0.035897907930886916,0.05808182066628975,0.00048401517221908125,0.0021382121223404013,4,0
1,world interest rates Table,table-0424-979,8,4,0,27,38,1229,1.0,0.0027266530334015,0,0,2,-1.004213737897343,0.0,0.0,100,7.140384256713251e-12,29.62786079242837,24.13564397488852,27.10063835630564,31.21926126676705,27.359181378368568,27.10063835630564,0.233847954956,2.21325069022,0.079044667508,0.295224946255,0.688707066804,73.4883520019,0.48992234667900003,0.551867289921,0.0,0.0,0.0,0.0,0.059131239598908265,0.13560855001650954,0.0007137292106132082,0.005630192728549231,4,0
1,world interest rates Table,table-0464-505,93,5,0,43,26,28827,1.0,0.0246422893481717,0,12,21,-0.387907518939196,0.0,0.0,100,1.578674781546649e-11,29.62786079242837,24.13564397488852,27.10063835630564,31.21926126676705,27.359181378368568,27.10063835630564,0.35221875624300003,4.50153115946,0.0865679069127,0.376494186595,0.9320851118469999,86.2595988725,0.7841781715680001,0.954990872702,0.4999999999999999,0.9082482904638628,0.007568735753865523,0.03733266964732787,0.2222222222222222,2.015141010793873,0.01679284175661561,0.1327712511359486,4,0
1,world interest rates Table,table-1049-763,13,6,3,105,4,3442,0.09090909090909093,0.02229845626072041,0,0,8,-0.6397370838081001,0.0,0.0,100,1.3856102576146668e-12,29.62786079242837,24.13564397488852,27.10063835630564,31.21926126676705,27.359181378368568,27.10063835630564,0.28966381569899996,3.6175830855199997,0.0695689054907,0.12213584861099999,0.664295483557,64.8292852782,0.38134873693000004,0.431775647112,0.0,0.0,0.0,0.0,0.037267799624996496,0.11809262957388728,0.0006946625269052192,0.004846882126266217,4,0
1,world interest rates Table,table-0031-203,32,6,11,332,801,67167,1.0,0.0014701828539924653,0,0,20,-0.6397370838081001,0.0,0.0,100,1.2539580573806167e-12,29.62786079242837,24.13564397488852,27.10063835630564,31.21926126676705,27.359181378368568,27.10063835630564,0.224866142806,2.7402769654299997,0.0761188045952,0.0940744072202,0.7076950366920001,76.3089086314,0.305235634526,0.349058576272,0.0,0.0,0.0,0.0,0.059131239598908265,0.3202551386054405,0.0009704701169861832,0.008629095857771829,4,0
1,world interest rates Table,table-1049-718,30,6,11,1076,65,40921,0.022727272727272728,0.026178010471204192,0,0,20,-0.6397370838081001,0.0,0.0,100,1.336363083177583e-12,29.62786079242837,24.13564397488852,27.10063835630564,31.21926126676705,27.359181378368568,27.10063835630564,0.309700011518,3.74023952795,0.08500544381689999,0.100452185513,0.853721401403,91.6625505026,0.327366251795,0.375993123473,0.0,0.0,0.0,0.0,0.07106690545187015,0.2751723690636108,0.0008338556638291237,0.007178117128332581,4,0
1,world interest rates Table,table-0168-741,6,6,0,144,406,272385,0.25,0.00011297732921593733,0,0,0,0.0,0.0,0.03333333333333333,90,8.05622603291504e-12,29.62786079242837,24.13564397488852,27.10063835630564,31.21926126676705,27.359181378368568,27.10063835630564,1.0,3.34457711102,0.069678689813,0.234683204388,0.918590548935,72.8675891858,0.455422432411,0.5855312173439999,0.0,0.0,0.0,0.0,0.08489995496838276,0.7659420374310846,0.004505541396653439,0.03771743122673697,4,0
1,world interest rates Table,table-0060-37,62,3,26,239,6,8956,0.04,0.045925925925925926,0,0,4,-1.0367176865894716,0.0,0.0,100,1.619848878282858e-13,29.62786079242837,24.13564397488852,27.10063835630564,31.21926126676705,27.359181378368568,27.10063835630564,0.280077544967,2.95653487573,0.0923917148666,0.182030586754,0.761964390046,172.29388782,0.391577017773,0.606531225889,0.0,0.0,0.0,0.0,0.06428243465332249,1.0435595801019475,0.002268607782830321,0.024758517300953745,4,0
1,world interest rates Table,table-1049-723,15,6,18,1076,65,40921,0.022727272727272728,0.013089005235602094,0,0,8,-0.6397370838081001,0.0,0.0,100,1.3577446191147994e-12,29.62786079242837,24.13564397488852,27.10063835630564,31.21926126676705,27.359181378368568,27.10063835630564,0.309700011518,3.8060869092100003,0.0865019752094,0.114812953234,0.6774578490700001,61.40893275609999,0.38380582972599997,0.451274668326,0.0,0.0,0.0,0.0,0.09128709291752768,0.1251765526604481,0.0007363326627085183,0.004581952591771495,4,0
1,world interest rates Table,table-0823-471,28,6,41,54,1,3450,1.0,0.09491525423728814,0,0,12,-0.6397370838081001,0.0,0.0,100,1.1948466949736233e-12,29.62786079242837,24.13564397488852,27.10063835630564,31.21926126676705,27.359181378368568,27.10063835630564,0.28966381569899996,3.36832203772,0.0842080509429,0.109044095461,0.673234432713,83.9570325226,0.33582813009,0.339476222928,0.0,0.0,0.0,0.0,0.025125945381480302,0.20129940939827268,0.0008051976375930907,0.00850687699067591,4,0
1,world interest rates Table,table-1049-725,37,6,51,1076,65,40921,0.022727272727272728,0.03228621291448516,0,0,12,-0.6397370838081001,0.0,0.0,100,7.513536802262605e-13,29.62786079242837,24.13564397488852,27.10063835630564,31.21926126676705,27.359181378368568,27.10063835630564,0.309700011518,3.9103821303099995,0.08887232114330001,0.103175013509,0.664115677657,86.37653462120001,0.31991309119000005,0.359677522998,0.0,0.0,0.0,0.0,0.025125945381480302,0.24650684316610436,0.0008803815827360869,0.009849220770508956,4,0
1,world interest rates Table,table-1462-893,0,1,0,67,65,58065,0.3333333333333333,0.0,0,0,0,0.0,0.0,0.0,100,1.0902612414975043e-12,29.62786079242837,24.13564397488852,27.10063835630564,31.21926126676705,27.359181378368568,27.10063835630564,0.326290403514,2.31239195656,0.08258542702,0.317034334546,0.9237164482269999,80.4565118931,0.7314228353919999,0.880957309757,0.0,0.0,0.0,0.0,0.07106690545187015,0.5332317282906356,0.004847561166278505,0.027066598098038342,4,0
1,world interest rates Table,table-1049-749,4,6,4,1076,65,40921,0.022727272727272728,0.0034904013961605585,0,0,2,-0.6397370838081001,0.0,0.0,100,8.054568956421961e-13,29.62786079242837,24.13564397488852,27.10063835630564,31.21926126676705,27.359181378368568,27.10063835630564,0.309700011518,4.04990768703,0.0843730768132,0.226053392256,0.687795379711,62.675056973500006,0.44767897838200005,0.553679360155,0.0,0.0,0.0,0.0,0.09128709291752768,0.3048745001841332,0.002177675001315237,0.009064933527526818,4,0
1,world interest rates Table,table-0749-810,9,3,1,43,31,57636,0.25,0.004199720018665422,7,0,7,-0.3688288223840597,0.25,0.0,100,6.530969894237081e-14,29.62786079242837,24.13564397488852,27.10063835630564,31.21926126676705,27.359181378368568,27.10063835630564,1.0,2.8438948700999997,0.0888717146905,0.0144776242263,0.535497108245,43.05411527930001,0.391401047994,0.40379242696900003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0
1,world interest rates Table,table-1452-662,17,8,38,162,316,217991,0.06666666666666668,0.0008067960704285509,1,1,8,-0.7438303190734654,0.5,0.0,100,7.193599050990404e-13,29.62786079242837,24.13564397488852,27.10063835630564,31.21926126676705,27.359181378368568,27.10063835630564,1.0,3.9379344421099995,0.08204030087730001,0.0735177111068,0.8160757815180001,116.41866002100001,0.43118022229999997,0.481074336226,0.0,0.0,0.0,0.0,0.047673129462279605,0.5782564669764965,0.0021416906184314683,0.02350750513243936,4,0
1,world interest rates Table,table-1470-745,30,4,89,128,3,752,0.1111111111111111,0.017371163867979156,0,0,2,-0.37864407535542494,0.0,0.0,100,3.1535732181143908e-12,29.62786079242837,24.13564397488852,27.10063835630564,31.21926126676705,27.359181378368568,27.10063835630564,0.204482528051,1.8516409490299999,0.0420827488416,0.136827573398,0.804955040801,86.957784346,0.621127031043,0.6981021801109999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0
1,world interest rates Table,table-1138-576,6,2,0,186,49,106249,1.0,0.0007485029940119762,0,1,1,0.0,0.16666666666666666,0.0,100,1.049149007654932e-12,29.62786079242837,24.13564397488852,27.10063835630564,31.21926126676705,27.359181378368568,27.10063835630564,1.0,3.55467369189,0.0987409358858,0.145957838452,0.676080585053,47.3528177707,0.473528177707,0.505094644509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0
1,world interest rates Table,table-0781-227,7,2,0,7,2,23310,0.5,0.007299270072992701,0,1,1,0.0,0.4,0.16666666666666666,100,1.2592370416650592e-13,29.62786079242837,24.13564397488852,27.10063835630564,31.21926126676705,27.359181378368568,27.10063835630564,1.0,3.71570449869,0.132703732096,0.789277246285,0.669346128025,47.9462563437,0.479462563437,0.562784677358,0.0,0.0,0.0,0.0,0.07106690545187015,0.13773357211853682,0.0012521233828957892,0.007056089519199882,4,0
1,world interest rates Table,table-1318-690,3,1,0,0,0,2501,0.125,0.0012254901960784314,2,0,2,0.0,0.2,1.0,100,3.0371493665187284e-13,29.62786079242837,24.13564397488852,27.10063835630564,31.21926126676705,27.359181378368568,27.10063835630564,1.0,3.15829095328,0.112796105474,0.45071088918700003,0.67931838249,33.860692075,0.4837241725,0.507414391191,0.0,0.0,0.0,0.0,0.06933752452815364,0.2710962805844654,0.002710962805844654,0.013678822577626596,4,0
1,world interest rates Table,table-1260-774,2,1,2,97,16,552,0.2,0.0029411764705882357,0,0,0,0.0,0.1,0.2,100,1.813539651939964e-13,29.62786079242837,24.13564397488852,27.10063835630564,31.21926126676705,27.359181378368568,27.10063835630564,1.0,5.89889494271,0.11344028735999999,0.512087572785,0.628840057611,39.4109390207,0.394109390207,0.39989345473800003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0
1,world interest rates Table,table-0165-510,118,8,0,1,0,2046,0.16666666666666666,0.010655589669496115,0,4,16,-0.1880489125182804,0.0,0.0,100,2.4666489542406864e-12,29.62786079242837,24.13564397488852,27.10063835630564,31.21926126676705,27.359181378368568,27.10063835630564,0.37162167105,2.2216629662400003,0.034713483847500004,0.158882418695,0.869035048959,56.0013930013,0.622237700014,0.7514406101189999,0.0,0.0,0.0,0.0,0.08838834764831842,0.2779316649502851,0.0023160972079190427,0.01304274632199051,4,0
